147,Mechanical Servants Inc,Melrose Park,IL,60160,2755 Thomas St,Cook,(708) 486-1500,N/A,David Baum,President,Male,88,11475316,Automatic Merchandising Machine Operators,,
148,Canteen Vending Service,Hickory,NC,28602,3050 Tate Blvd Se,Catawba,(828) 328-2011,(828) 328-6923,Allen Hester,Office Manager,Male,55,11353927,Personal Services,,
149,Continental Vending Corporation,Anaheim,CA,92807,1275 N Manassero St,Orange,(714) 777-9200,(714) 777-5126,Greg Bell,Chief Financial Officer,Male,80,11301530,Automatic Merchandising Machine Operators,,
150,Imperial Coffee,Oklahoma City,OK,73149,6801 Pat Ave,Oklahoma,(405) 495-8100,(405) 495-9296,Lance Whorton,President,Male,100,11284092,Automatic Merchandising Machine Operators,,
151,Delta Coin Machines Inc,Thibodaux,LA,70301,1426 Tiger Dr,Lafourche,(985) 447-4713,(985) 447-4726,Francis Fremin,Owner,Male,99,11241763,Automatic Merchandising Machine Operators,,
152,Pepsi-Cola Co,Pennsauken,NJ,8110,8191 N Crescent Blvd,Camden,(856) 665-6616,N/A, ,,,85,11202062,Automatic Merchandising Machine Operators,,
153,AVI Foodsystems Inc,Meadville,PA,16335,11088 Murray Rd,Crawford,(814) 333-8933,(814) 333-1452, ,,,100,11094980,Automatic Merchandising Machine Operators,,
154,Avs Companies,Houston,TX,77006,606 Dennis St,Harris,(713) 523-7366,(713) 523-1796,Charles Franz,Executive Officer,Male,15,10624869,Durable Goods Wholesale,,
155,Vend-Buffet Inc,Lufkin,TX,75904,704 Webber St,Angelina,(936) 639-2421,(936) 637-8050,Lynne Haney,President,Female,100,10557116,Automatic Merchandising Machine Operators,,
156,Georgetown Pool Supply,Georgetown,KY,40324,808 S Broadway St Ste 6,Scott,(502) 863-3322,N/A,Virginia Charles,Owner,Female,30,10548154,Pharmacies,,
157,Big Country Pharmacy,Abilene,TX,79601,1640 State Highway 351,Taylor,(325) 704-5222,N/A, ,,,30,10424858,Pharmacies,,
158,Catonsville Pharmacy,Catonsville,MD,21228,6350 Frederick Rd Ste 1,Baltimore,(410) 744-5959,(410) 744-4810,Neil Leikach,President,Male,25,10379342,Pharmacies,,
159,Canteen Vending Services,West Des Moines,IA,50265,519 S 18th St,Polk,(515) 225-6060,(515) 225-6969,Kim Johnston,Executive Officer,Unknown,110,10253161,Restaurant Management,,
160,Pepsi-Cola Bottling Co,Decorah,IA,52101,1303 Short St,Winneshiek,(563) 382-8433,(563) 382-2899, ,,,12,10198047,Groceries & Related Products Wholesale,,
161,Avi Food Systems,Canandaigua,NY,14424,3325 Marvin Sands Dr,Ontario,(585) 394-3199,N/A, ,,,45,10161180,Food Markets,,
162,Garrett Vending Co,Cabot,AR,72023,3814 E Justice Rd,Pulaski,(501) 771-0333,N/A,Buster Brown,Chief Executive Officer,Male,16,10151432,Durable Goods Wholesale,,
163,Acadiana Prescription Center,Lafayette,LA,70508,5000 Ambassador Caffery Pkwy,Lafayette,(337) 889-3694,N/A, ,,,30,10113737,Pharmacies,,
164,Five Star Food Service,Lagrange,GA,30240,1001 Longley Pl,Troup,(706) 882-7703,(706) 845-0765,Robbie Allison,President,Male,100,10062232,Automatic Merchandising Machine Operators,,
165,Canteen Vending Services,Ridgeway,VA,24148,342 Industrial Park Rd,Henry,(276) 638-8995,(276) 638-2938,Steve Waddell,Executive Officer,Male,94,10057590,Automatic Merchandising Machine Operators,,
166,Made-Rite Company,Longview,TX,75602,320 Industrial Dr,Harrison,(903) 753-8604,(903) 236-9743,Nathaniel Mann,Chief Executive Officer,Male,95,10029260,Automatic Merchandising Machine Operators,,
167,Vendlink,Phoenixville,PA,19460,200 Thoms Dr,Montgomery,(610) 933-0947,N/A,Stephen Dimarco,President,Male,76,10015961,Automatic Merchandising Machine Operators,,
168,Denver City Press,Denver City,TX,79323,321 N Main Ave,Yoakum,(806) 592-2141,(806) 592-8233,Kristan Roberts,Manager,Female,30,9906323,Pharmacies,,
169,Denver City Pharmacy,Denver City,TX,79323,105 E Broadway St,Yoakum,(806) 592-3333,N/A,David Fung,Owner,Male,30,9906323,Pharmacies,,
170,Quality Snacks & Vending,Tallahassee,FL,32303,1491 Quality Way,Leon,(850) 576-4880,N/A,David Pulsifer,President,Male,69,9785979,Business Services,,
171,Refreshments Inc,Corinth,MS,38834,101 W Linden St,Alcorn,(662) 286-6051,(662) 286-6054,Sylvia Austin,Manager,Female,99,9702661,Automatic Merchandising Machine Operators,,
172,Wheeling Office Supply Co,Wheeling,WV,26003,1420 Market St,Ohio,(304) 233-2810,(304) 233-2811,Rod Haller,President,Male,30,9694300,Pharmacies,,
173,Canada Dry Potomac Corporation,Richmond,VA,23224,3100 N Hopkins Rd Ste 102,Richmond City,(804) 231-7777,(804) 233-8626,Phil Sutton,General Manager,Male,82,9671851,Automatic Merchandising Machine Operators,,
174,All Seasonal Fuel Inc,Dedham,MA,2026,1079 East St,Norfolk,(781) 329-7800,N/A, ,,,16,9601778,Fuel Oil Dealers,,
175,Paramount Soda & Snack,Pompano Beach,FL,33069,1421 Sw 31st Ave,Broward,(954) 978-0500,N/A,Albert Miniaci,President,Male,74,9536108,Automatic Merchandising Machine Operators,,
176,Avi Foodsystem Inc,Akron,OH,44305,441 Kennedy Rd,Summit,(330) 733-6288,(330) 733-6290,Russel Heightland,Manager,Male,60,9529839,Retail Stores,,
177,Derringer Co,Cincinnati,OH,45227,5530 Fair Ln,Hamilton,(513) 272-3480,(513) 272-2075,William Derringer,Chief Executive Officer,Male,220,9510270,Home Health Care Services,,
178,South Texas Canteen,Corpus Christi,TX,78405,4929 Neptune St,Nueces,(361) 883-3100,N/A,Chester Husband,President,Male,14,9137810,Durable Goods Wholesale,,
179,Regency Coffee & Vending,Olathe,KS,66062,2022 E Spruce Cir,Johnson,(913) 829-1994,(913) 393-0097,Nancy Robinson,Owner,Female,19,9040604,Food Preparations,,
180,Premier Amusements Inc,Haltom City,TX,76117,2318 Pecan Ct,Tarrant,(817) 393-9300,(817) 393-9305,Tommy Hayes,Executive Officer,Male,69,9026954,"Hobby, Toy, & Game Stores",,
181,Maumee Valley Vending Co,Defiance,OH,43512,26896 State Route 281,Defiance,(419) 782-8921,(419) 782-1266,Todd Plassman,Partner,Male,90,9025063,Automatic Merchandising Machine Operators,,
182,Automatic Chef Canteen,Woodway,TX,76712,6900 Imperial Dr,Mclennan,(254) 754-5611,(254) 754-0353,Billy Campbell,Manager,Male,55,9019189,Retail Stores,,
183,Five Star Food Service Inc,Chattanooga,TN,37416,6005 Century Oaks Dr Ste 100,Hamilton,(423) 490-4428,(423) 490-4599,Sharon Ikard,Office Manager,Female,80,8804269,Automatic Merchandising Machine Operators,,
184,Vend Alaska,Anchorage,AK,99518,1132 E 74th Ave,Anchorage,(907) 522-1937,N/A,Kevin McDonald,Executive Officer,Male,44,8738281,Retail Stores,,
185,A & E Industries Inc,Nutley,NJ,7110,263 Hillside Ave Ste 3,Essex,(973) 284-0085,(973) 284-0053,Andrew Mihal,Owner,Male,39,8687067,Manufacturing Industries,,
186,Avi Foodsystem Inc,Fairfield,OH,45014,4175 Port Union Rd Ste B,Butler,(513) 860-4191,(513) 870-4572,Mark Chandler,Executive Officer,Male,79,8682574,Automatic Merchandising Machine Operators,,
187,Canteen Vending Services,Houston,TX,77084,15951 Park Row,Harris,(281) 492-1020,(281) 492-6785,Jason Craig,General Manager,Male,164,8628663,Restaurants,,
188,Pepsi-Cola Co,Corvallis,OR,97330,2636 Ne Belvue St,Benton,(541) 758-1212,(541) 758-1247,Mario Pastega,President,Male,72,8615255,Automatic Merchandising Machine Operators,,
189,High Desert Ranch & Home,Bend,OR,97701,350 Ne Addison Ave,Deschutes,(541) 318-0760,N/A,Craig Carroll,Owner,Male,30,8553432,"Retail Nurseries, Lawn, & Garden Supply Stores",,
190,Mid States Service,Fort Worth,TX,76111,580 N Beach St,Tarrant,(817) 838-8600,(817) 840-2084,John Sammons,Owner,Male,69,8540138,Automatic Merchandising Machine Operators,,
191,Ballard Vendors,Dallas,TX,75206,5605 Dyer St,Dallas,(214) 361-7914,N/A,Bill Ballard,Owner,Male,12,8515949,Durable Goods Wholesale,,
192,Bremerton Bottling Co,Bremerton,WA,98312,5210 1st St,Kitsap,(360) 377-6262,(360) 479-3832,Dale Armstrong,Chief Financial Officer,Unknown,66,8468706,Automatic Merchandising Machine Operators,,
193,Canteen Memphis,Memphis,TN,38141,4339 S Mendenhall Rd,Shelby,(901) 383-9393,N/A,Jason Smith,President,Male,75,8419782,Automatic Merchandising Machine Operators,,
194,Sterling Fuels,Sterling,CO,80751,213 E Chestnut St,Logan,(970) 522-5100,N/A,Chris Vandemor,Manager,Unknown,16,8406692,Fuel Oil Dealers,,
195,Seven Up Bottling of Beaumont,Beaumont,TX,77705,7410 Frint Dr,Jefferson,(409) 842-6926,(409) 842-6061, ,,,33,8336611,Liquor Stores,,
196,Avi Foodsystem Inc,Warren,OH,44483,1876 N River Rd Ne,Trumbull,(330) 372-4992,N/A,Brian Tharp,Office Manager,Male,77,8250957,Automatic Merchandising Machine Operators,,
197,Canteen Vending Service,Durham,NC,27704,1716 Camden Ave,Durham,(919) 381-9600,(919) 771-1691,Greg Blare,Executive Officer,Male,70,8172217,Automatic Merchandising Machine Operators,,
198,Executive Coffee Services,West Palm Beach,FL,33401,1126 Elizabeth Ave,Palm Beach,(561) 514-0668,N/A, ,,,20,8149640,Amusement & Recreation Services,,
199,Buffalo Rock Pepsi Cola Co,Tuscumbia,AL,35674,98 Highway 43 S,Colbert,(256) 383-2842,(256) 383-6828,James Lee,Chief Executive Officer,Male,82,8123146,Automatic Merchandising Machine Operators,,
200,Snyder Food Services,Kendallville,IN,46755,3275 N Old State Road 3,Noble,(260) 347-4802,(260) 347-0012,Jeff Snyder,Executive Officer,Male,81,8122557,Automatic Merchandising Machine Operators,,
201,Sheehan Brothers,Springfield,OH,45504,1740 Commerce Rd,Clark,(937) 325-2357,(937) 325-7004,Paul Sheehan,Chief Marketing Officer,Male,75,8117694,Automatic Merchandising Machine Operators,,
202,Coin Meter West,Signal Hill,CA,90755,2750 Rose Ave Ste C,Los Angeles,(562) 989-0270,N/A,Enrique Araiza,Owner,Male,10,8099966,Durable Goods Wholesale,,
203,Kiddie Rides U.S.A,Denver,CO,80221,6401 Broadway Ste I,Adams,(303) 399-7191,(303) 399-8144,Larry Thomas,Manager,Male,11,8099826,Importers & Exporters,,
204,Pink Piggy,Carlsbad,CA,92009,2327 Caringa Way,San Diego,(760) 931-7744,N/A, ,,,10,8095038,Durable Goods Wholesale,,
205,Accent Food Services,Haltom City,TX,76117,4112 Garland Dr,Tarrant,(817) 485-8020,N/A, ,,,44,8049089,Retail Stores,,
206,Canteen Vending Services,San Diego,CA,92114,5515 Market St,San Diego,(619) 527-1900,(619) 527-2495,Greg Carron,Owner,Male,56,7906257,Automatic Merchandising Machine Operators,,
207,Monumental Vending Inc,Beltsville,MD,20705,11800 Trolley Ln,Prince Georges,(301) 595-4909,(301) 595-4375,Craig Kushner,Owner,Male,55,7870436,Automatic Merchandising Machine Operators,,
208,Canteen,Tacoma,WA,98424,5200 4th St E,Pierce,(253) 922-5200,(253) 922-3969,Terry Demoss,General Manager,Unknown,60,7856498,Automatic Merchandising Machine Operators,,
209,Coin Phone Management,Hilham,TN,38568,1674 Standing Stone Park Hwy,Overton,(931) 823-1243,N/A, ,,,9,7736615,Telephone Communications,,
210,Century Laundry Distributing,Hiawatha,IA,52233,775 Kacena Rd,Linn,(319) 364-1592,(319) 364-6502,Kris Schnkloff,Executive Officer,Unknown,50,7719177,Advertising Agencies,,
211,Jfi Amusements,Wasilla,AK,99654,2750 E Palmer Wasilla Hwy,Matanuska Susitna,(907) 376-6999,N/A,James Flatley,Owner,Male,10,7704262,Durable Goods Wholesale,,
212,Sliders Concession,Gansevoort,NY,12831,605 Old Saratoga Rd,Saratoga,(518) 798-7854,N/A, ,,,20,7687563,Amusement & Recreation Services,,
213,Canteen Vending Services,San Jose,CA,95136,3870 Charter Park Dr,Santa Clara,(408) 979-8170,(408) 979-8192,Al Kowalczyk,President,Male,66,7642576,Restaurant Management,,
214,Dynamic Vending,Hazelwood,MO,63042,5433 Eagle Industrial Ct,Saint Louis,(314) 895-1685,N/A,Joshua Koritz,Owner,Male,70,7609179,Automatic Merchandising Machine Operators,,
215,Galaxy Theatres,Sherman Oaks,CA,91403,15060 Ventura Blvd Ste 350,Los Angeles,(818) 986-9000,N/A,Mike Doban,President,Male,10,7605294,Operators of Nonresidential Buildings,,
216,Nugget Vending Inc,Fargo,ND,58102,2219 12th St N Ste C,Cass,(701) 241-9511,(701) 235-8799,Dave Doxey,Owner,Male,8,7543750,Groceries & Related Products Wholesale,,
217,Pepsi-Cola Bottling,Brunswick,GA,31520,400 Canal Rd,Glynn,(912) 265-8291,(912) 264-5474,Margie Branham,Executive Officer,Female,32,7543375,Liquor Stores,,
218,Premier Vending and Office Coffee Service,Jacksonville,FL,32206,1839 Ionia St,Duval,(904) 730-8056,N/A,Russ Canning,Owner,Male,20,7450700,Amusement & Recreation Services,,
219,Evergreen Vending,Portland,OR,97230,12815 Ne Marx St,Multnomah,(503) 384-2320,N/A,Garland Smith,Manager,Unknown,60,7419576,Automatic Merchandising Machine Operators,,
220,Ve South L C,Fort Lauderdale,FL,33309,4800 Nw 15th Ave Unit B,Broward,(954) 491-7300,(954) 491-7301,Joe Gilbert,Executive Officer,Male,10,7388825,Importers & Exporters,,
221,Synders of Hanover,Pompano Beach,FL,33064,3010 N Andrews Avenue Ext,Broward,(954) 977-3191,N/A, ,,,10,7388825,Durable Goods Wholesale,,
222,Mem Concession Concorse C,Atlanta,GA,30320,6000 N Terminal Pkwy,Fulton,(404) 763-6909,N/A, ,,,20,7374594,Amusement & Recreation Services,,
223,Global Concessions Inc,Atlanta,GA,30344,1693 Washington Rd,Fulton,(404) 763-9944,N/A, ,,,20,7374594,Amusement & Recreation Services,,
224,Federal Machine Corporation,Clive,IA,50325,8040 University Blvd,Polk,(515) 274-1555,(515) 274-9256,Tood Wiggins,President,Male,11,7329188,Importers & Exporters,,
225,Canteen,Rockaway,NJ,7866,27 E Main St,Morris,(973) 627-5885,N/A, ,,,50,7259322,Automatic Merchandising Machine Operators,,
226,Canada Dry Bottling Co of Asbury Park,Neptune,NJ,7753,437 State Route 35 N,Monmouth,(732) 775-2736,(732) 775-7466,Martin Garbarine,Executive Officer,Male,50,7259322,Automatic Merchandising Machine Operators,,
227,Vendrite Vending Corp,Mount Vernon,NY,10550,70 S Macquesten Pkwy,Westchester,(718) 767-9292,(718) 746-4923,Carl Gerfo,Owner,Male,50,7259322,Automatic Merchandising Machine Operators,,
228,Compass Group,Modesto,CA,95354,542 Mariposa Rd,Stanislaus,(209) 524-6849,N/A, ,,,40,7209180,Retail Stores,,
229,Northwest Coffee Services,Renton,WA,98057,1217 Sw 7th St # 110,King,(206) 242-5700,N/A,Jim Brinton,Owner,Male,55,7201790,Automatic Merchandising Machine Operators,,
230,American Food & Vending,Grand Prairie,TX,75050,1100 Fountain Pkwy # 2,Tarrant,(972) 602-6740,N/A,Corey Eddlemon,Manager,Unknown,58,7178667,Automatic Merchandising Machine Operators,,
231,Avi Food System Inc,Findlay,OH,45840,621 E Bigelow Ave,Hancock,(419) 425-1136,(419) 425-1236, ,,,71,7119772,Automatic Merchandising Machine Operators,,
232,Canteen Vending Services,Little Rock,AR,72206,4001 Pratt Remmel Rd,Pulaski,(501) 562-0111,(501) 562-5061,Byron Hurst,Office Manager,Male,80,7100668,Restaurant Management,,
233,Eastern Quality Vending Inc,Salisbury,MD,21804,400 W Railroad Ave,Wicomico,(410) 742-9006,N/A,Dean Roe,President,Male,65,7075245,Automatic Merchandising Machine Operators,,
234,American Visions Art Gallery,Folsom,CA,95630,13000 Folsom Blvd,Sacramento,(916) 351-1623,N/A,Ginessa Stark,Owner,Female,38,7071494,Retail Stores,,
235,Coin Machine Distributors,Wichita,KS,67218,1940 S Oliver St,Sedgwick,(316) 652-7081,N/A,Ted Maisch,Owner,Male,20,7025900,Amusement & Recreation Services,,
236,Atlanta Vending,Norcross,GA,30093,6700 Dawson Blvd Ste 100,Gwinnett,(770) 447-6655,(770) 448-6698,Geoffrey Paul,President,Male,60,6996653,Automatic Merchandising Machine Operators,,
237,Big Boy Concessions,El Paso,TX,79936,11445 Rojas Dr,El Paso,(915) 242-6869,N/A,Daniel Morales,Owner,Male,20,6988623,Amusement & Recreation Services,,
238,Triple Cities Vending Co,Binghamton,NY,13901,1446 Upper Front St Ste 1,Broome,(607) 729-6274,N/A,Scott Robinson,Owner,Male,60,6988548,Automatic Merchandising Machine Operators,,
239,Avi Foodsystem Inc,Warren,OH,44483,2590 Elm Rd Ne,Trumbull,(330) 372-6000,(419) 522-3905,Steve Jordan,Manager,Male,65,6965093,Automatic Merchandising Machine Operators,,
240,Southern Tier Amusement,Elmira,NY,14903,802 County Road 64 Ste 2,Chemung,(607) 739-3037,N/A, ,,,60,6906026,Automatic Merchandising Machine Operators,,
241,Classic Impressions,Seattle,WA,98108,5800 Corson Ave S,King,(206) 766-9121,(206) 766-9119,Joanne Rayl,Manager,Female,35,6904293,Screen Printing,,
242,Pro Concessions,Augusta,GA,30906,3114 Augusta Tech Dr,Richmond,(706) 303-8471,N/A, ,,,20,6893878,Amusement & Recreation Services,,
243,Eastern Quality Vending,Selbyville,DE,19975,55 Railroad Ave,Sussex,(302) 436-4360,N/A,Jeremy Powell,Executive Officer,Male,20,6883782,Amusement & Recreation Services,,
244,Canteen Vending Service,Cheswold,DE,19936,712 Main,Kent,(302) 734-7269,(302) 734-9548,Ben Verns,General Manager,Male,60,6872870,Automatic Merchandising Machine Operators,,
245,Casco Bay Vending,Lewiston,ME,4240,9 Saratoga St,Androscoggin,(207) 945-5688,N/A,Ted Morton,Owner,Male,40,6870138,Retail Stores,,
246,Avi Foodsystem Inc,Erie,PA,16506,2205 W 50th St,Erie,(814) 833-8163,(814) 833-5784,Darrell Kania,General Manager,Male,60,6796243,Automatic Merchandising Machine Operators,,
247,Rushmore News Inc,Rapid City,SD,57701,924 E Saint Andrew St,Pennington,(605) 342-2617,(605) 342-9091,Michael Freese,Manager,Male,40,6782840,Commercial Printing,,
248,Canteen Vending Services,Memphis,TN,38141,4339 S Mendenhall Rd,Shelby,(901) 383-9393,(901) 386-8877,Karina Sackett,Executive Officer,Female,60,6735826,Automatic Merchandising Machine Operators,,
249,Ford Gum & Machine,Buffalo Grove,IL,60089,1615 Barclay Blvd,Lake,(847) 955-0003,(847) 955-0004,Steve Greene,Executive Officer,Male,9,6729154,Durable Goods Wholesale,,
250,Seven Up Snapple,Tampa,FL,33634,5266 Eagle Trail Dr,Hillsborough,(813) 806-2931,(813) 806-5581,Shawn Stewart,Manager,Male,55,6720230,Automatic Merchandising Machine Operators,,
251,Compass Group USA Inc,Tampa,FL,33619,9501 Palm River Rd,Hillsborough,(813) 664-1322,(727) 577-4101,Pat Hannon,General Manager,Unknown,55,6720230,Automatic Merchandising Machine Operators,,
252,Buffalo Rock,Cherokee,AL,35616,1200 Haley Dr,Colbert,(256) 370-7330,N/A, ,,,110,6699644,Beverage Stores,,
253,Western Wyoming Beverages,Jackson,WY,83001,3550 Southpark Dr,Teton,(307) 733-2960,(307) 739-1419,Cory Golightly,Manager,Unknown,7,6680941,Groceries & Related Products Wholesale,,
254,Theisen Vending Co,Minneapolis,MN,55427,2335 Nevada Ave N,Hennepin,(612) 827-5588,(612) 827-7543,Dan Wright,Chief Executive Officer,Male,53,6679571,Automatic Merchandising Machine Operators,,
255,Accu Staffing LLC,Cherry Hill,NJ,8034,911 Kings Hwy N Ste 100,Camden,(856) 773-3333,(856) 482-9036,Edward Damm,Partner,Male,16,6667577,Amusement & Recreation Services,,
256,Canteen Vending Services,Fayetteville,NC,28306,3524 Claude Lee Rd,Cumberland,(910) 484-8157,(910) 484-4370,Chris Taylor,Executive Officer,Unknown,60,6665830,Automatic Merchandising Machine Operators,,
257,American River Mobile Streams,Folsom,CA,95630,323 American River Canyon Dr,Sacramento,(916) 987-1771,N/A,Richard Hughey,Owner,Male,38,6662399,Hardware Stores,,
258,Blue Sky Supply,Tulsa,OK,74127,18 N Maybelle Ave,Tulsa,(918) 599-9100,(918) 582-9420,Steven Buford,Owner,Male,60,6648146,Automatic Merchandising Machine Operators,,
259,Barney's Enterprises Inc,Houston,TX,77074,9000 Southwest Fwy,Harris,(713) 988-8688,(713) 988-4403, ,,,17,6640707,Amusement & Recreation Services,,
260,Anderson Coin Machines Inc,Jamestown,NY,14701,85 Jones And Gifford Ave Ste 3,Chautauqua,(716) 664-7100,N/A, ,,,10,6631214,Durable Goods Wholesale,,
261,Canteen,Jacksonville,FL,32205,629 Stevens St,Duval,(904) 783-1340,(904) 783-0326,Steve Foster,Manager,Male,38,6616982,Retail Stores,,
262,Pauls Amusement Co,San Antonio,TX,78211,162 New Laredo Hwy,Bexar,(210) 922-3121,N/A,Paul Vera,Owner,Male,10,6599529,Durable Goods Wholesale,,
263,Hepbron Vending Inc,Wilmington,DE,19804,25 Germay Dr,New Castle,(302) 654-4905,(302) 984-1420,Janet Hepbron,President,Female,50,6589448,Automatic Merchandising Machine Operators,,
264,Continental Canteen Vending & Coffee Service,Belleville,MI,48111,7850 Haggerty Rd,Wayne,(734) 699-4101,(734) 697-9287,Mike Boylan,Manager,Male,55,6581098,Automatic Merchandising Machine Operators,,
